"baseMean"	"baseMeanA"	"baseMeanB"	"foldChange"	"log2FoldChange"	"pval"	"FDR"
"ACOT4"	593.805439005358	666.742752430393	498.684426566257	1.06637002703012	0.0927081355932477	0.334531279141944	0.411808713591022
"ACOT6"	7.93371929224938	8.32889769173606	7.41834838416306	0.938597854510472	-0.0914209322951482	0.440450986711657	0.520174385042242
"ACOT7"	3442.44887780219	3607.13516857554	3227.67366909777	0.968930495802104	-0.0455349142397708	0.563735931584339	0.640384698590591
"ACOT8"	971.326059611455	905.871131704814	1056.68893794131	0.709050796579556	-0.496039108680236	2.65356295722997e-22	7.81839636528773e-21
"ACOT9"	1740.12280148563	1777.46185292094	1691.42717219442	0.935670072165295	-0.095928185976124	0.00618544896971214	0.0120199017123501
"ACOX1"	4486.34251734272	4852.72320874468	4008.52806726552	1.0703180229604	0.0980395274470871	0.0201313437517329	0.0347059757025847
"ACOX2"	752.750374336786	799.112793943424	692.286942315225	1.00481769509045	0.0069337757857115	0.934344924199242	0.961337723873507
"ACOX3"	966.925092324516	976.401427939373	954.566553250762	0.883011720173562	-0.179495508062249	1.49316609369176e-05	4.63864510654579e-05
"ACOXL"	18.2908707414915	15.2652773784943	22.2366906572897	0.580719316318782	-0.784087072050765	3.13107535833601e-12	2.5411082648691e-11
"ACOXL.AS1"	7.16496712894216	6.28694766659067	8.31003398537291	0.634542254708962	-0.656211857331119	1.33649746618163e-10	8.68776770182977e-10
"ACP1"	4727.28902272652	5173.26859091372	4145.66589923814	1.10810483751097	0.148094380847526	1.58323604046906e-05	4.90035859468195e-05
"ACP2"	3082.51277381244	3044.64266484096	3131.90098044345	0.854509422281807	-0.226831694964541	4.83754557903738e-08	2.1654451733247e-07
"ACP4"	5.06302512261693	4.84008822229091	5.35376771612968	0.779650070712532	-0.359101348507801	0.00141539085459502	0.00313281394381238
"ACP5"	5307.48493681535	4765.43012957735	6014.40433980316	0.666821883031766	-0.584626644997077	1.2903285316881e-06	4.71099294508575e-06
"ACP6"	971.240149450634	1037.57625904979	884.728080249897	1.00116027311075	0.00167294991112762	0.976476433298806	0.9949664910685
"ACP7"	4.67772998135549	4.19806788976835	5.30328008236543	0.665644226626704	-0.58717680291182	0.000125862401666632	0.000334081073991858
"ACPP"	69.9129133521442	63.8148258270156	77.8657187420585	0.796125448764451	-0.328932314808904	0.00861009927099309	0.0162478327517905
"ACR"	39.0074813073607	41.8824525465837	35.2580948525215	0.995380748526638	-0.00667961049824158	0.946021701341547	0.97065001581059
"ACRBP"	277.450832408292	281.628959649783	272.001938356025	0.969147152513356	-0.0452123579536779	0.520134815795529	0.599141081550013
"ACRV1"	8.14204596936504	7.57326344715484	8.88382225409078	0.727609314027055	-0.458764084038372	2.74193427605408e-06	9.55603265694506e-06
"ACSBG1"	57.1766717018672	34.6163631765036	86.5986408847147	0.343362276526453	-1.54219654843525	2.558415983975e-23	8.77849737623826e-22
"ACSBG2"	18.1138663446888	17.16353105629	19.3532437023702	0.758264009429479	-0.399227847045861	4.18727596640811e-05	0.000120758725802976
"ACSF2"	949.093060052788	819.202536793986	1118.48945674514	0.627465461111986	-0.67239204690579	2.955728131103e-14	3.19202937080075e-13
"ACSF3"	1360.97375555454	1341.77380493644	1386.01332248967	0.823774885305809	-0.279677951926008	1.12394822217245e-08	5.52930849528518e-08
"ACSL1"	16540.113266394	18235.6157428856	14328.928009034	1.11798759133868	0.160904175646671	0.0552620374919956	0.0857179976255547
"ACSL3"	3446.51819999372	3646.74845684761	3185.38841801376	1.02984888564165	0.0424326598069853	0.380636567214724	0.458862958628769
"ACSL4"	4935.84914521456	5041.38771791964	4798.21128311531	0.970000872867773	-0.0439420493593076	0.431126698775471	0.510620785674648
"ACSL5"	2360.75365070788	2477.13312998743	2208.97764777647	1.00914784440263	0.0131375508183732	0.854653167286703	0.896470834513992
"ACSL6"	164.491877176702	187.920929581348	133.936937865574	1.20255049019881	0.26609746815769	0.0457925953516424	0.0725520298869118
